DataSetId,GroupNumber,LowerValue,MeasureCode,PeerGroupCode,PeerGroupName,PeerGroupTypeCode,PeerGroupTypeName,ProxyReportingUnitCode,ProxyReportingUnitName,ProxyReportingUnitTypeCode,ProxyReportingUnitTypeName,ReportedMeasureCode,ReportingUnitCode,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,UpperValue,Value,Caveats,Suppressions
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0589,Riverland General Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0595,Millicent and District Hospital and Health Service,H,Hospital,,24.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0596,Mount Gambier and Districts Health Service,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0597,Naracoorte Health Service,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0600,Flinders Medical Centre,H,Hospital,,20.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0602,Noarlunga Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0621,Sir Charles Gairdner Hospital,H,Hospital,,12.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0624,Osborne Park Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0625,Swan District Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0628,Joondalup Health Campus (Public),H,Hospital,,15.0,,
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0632,Royal Perth Hospital Wellington Street Campus,H,Hospital,,13.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0634,Kaleeya Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0635,Armadale-Kelmscott Memorial Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0636,Bentley Health Service,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0657,Geraldton Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,L,Large hospitals,PG,Peer Group,,,,,MYH-RM0001,H0694,Albany Hospital,H,Hospital,,5.0,,
1,,,MYH0002,MJR,Major regional hospitals,PG,Peer Group,,,,,MYH-RM0001,H0702,Bunbury Hospital,H,Hospital,,9.0,,
1,,,MYH0002,MJR,Major regional hospitals,PG,Peer Group,,,,,MYH-RM0001,H0714,Royal Hobart Hospital,H,Hospital,,8.0,,
1,,,MYH0002,MJR,Major regional hospitals,PG,Peer Group,,,,,MYH-RM0001,H0721,Launceston General Hospital,H,Hospital,,12.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0731,North West Regional Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0735,Mersey Community Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,MJR,Major regional hospitals,PG,Peer Group,,,,,MYH-RM0001,H0737,Royal Darwin Hospital,H,Hospital,,19.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0738,Alice Springs Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,H0742,The Canberra Hospital,H,Hospital,,,"[{""CaveatCode"":""X40"",""CaveatDisplayValue"":""NP"",""CaveatFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""CaveatName"":""too few patients""}]","[{""SuppressionCode"":""X40"",""SuppressionDisplayValue"":""NP"",""SuppressionFootnote"":""Reported data did not meet the criteria to calculate this indicator."",""SuppressionName"":""too few patients""}]"
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0743,North Canberra Hospital (previously known as Calvary Public Hospital Bruce),H,Hospital,,18.0,,
1,,,MYH0002,MJM,Major metropolitan hospitals,PG,Peer Group,,,,,MYH-RM0001,H0744,Robina Hospital,H,Hospital,,,"[{""CaveatCode"":""X39"",""CaveatDisplayValue"":""-"",""CaveatFootnote"":""There were no patients reported for this indicator in this time period."",""CaveatName"":""no patients""}]","[{""SuppressionCode"":""X39"",""SuppressionDisplayValue"":""-"",""SuppressionFootnote"":""There were no patients reported for this indicator in this time period."",""SuppressionName"":""no patients""}]"
1,,,MYH0002,,,,,,,,,MYH-RM0001,MJM,Major metropolitan hospitals,PG,Peer Group,,12.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,MJR,Major regional hospitals,PG,Peer Group,,13.0,,
1,,,MYH0002,,,,,,,,,MYH-RM0001,L,Large hospitals,PG,Peer Group,,10.0,,
